TransactionID;Date;ClientID;ProductID;Quantity;TotalPrice;StyleID;Category;ProductName;Price;StyleName;Material;Name;Country
852;2023-07-04 00:05:46;1046;2002;6;2559,12;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1046;Germany
853;2023-10-21 07:31:10;1050;2029;4;438;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1050;France
854;2023-09-26 21:37:18;1071;2021;8;870,72;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1071;USA
855;2023-11-18 08:51:54;1003;2015;9;1130,67;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1003;Germany
856;2023-01-06 02:25:35;1093;2027;4;1224,64;3020;Clothing;Product_2027;306,16;Style_3020;Cotton;Client_1093;USA
857;2023-03-11 14:14:46;1064;2050;6;544,08;3018;Clothing;Product_2050;90,68;Style_3018;Cotton;Client_1064;USA
858;2023-12-25 12:49:44;1044;2031;1;303,44;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1044;USA
859;2023-08-18 13:11:21;1053;2015;4;502,52;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1053;France
860;2023-06-26 08:27:23;1024;2023;7;1700,51;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1024;UK
861;2023-01-10 20:06:29;1060;2024;1;286,01;3015;Accessories;Product_2024;286,01;Style_3015;Leather;Client_1060;Germany
862;2023-09-17 19:00:11;1003;2044;8;3634,8;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1003;Germany
863;2023-01-14 20:18:01;1020;2013;6;2555,82;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1020;USA
864;2023-12-13 20:59:49;1046;2022;5;2244,6;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1046;Germany
865;2023-04-10 02:34:14;1015;2043;9;1661,31;3012;Accessories;Product_2043;184,59;Style_3012;Polyester;Client_1015;UK
866;2023-03-25 19:17:29;1025;2037;2;467,4;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1025;Italy
867;2023-01-31 23:18:12;1094;2033;5;2207,15;3007;Clothing;Product_2033;441,43;Style_3007;Polyester;Client_1094;USA
868;2023-06-22 08:15:51;1078;2003;6;1381,38;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1078;Australia
869;2023-02-15 13:05:35;1071;2019;7;450,38;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1071;USA
870;2023-10-23 11:59:17;1017;2023;5;1214,65;3015;Shoes;Product_2023;242,93;Style_3015;Leather;Client_1017;Japan
871;2023-07-15 07:10:59;1084;2029;9;985,5;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1084;USA
872;2023-02-22 11:14:36;1100;2030;1;472;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1100;USA
873;2023-07-10 22:14:46;1009;2039;7;1498,63;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1009;Italy
874;2023-03-18 21:08:28;1038;2044;7;3180,45;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1038;Germany
875;2023-01-09 17:52:26;1048;2047;4;41;3014;Shoes;Product_2047;10,25;Style_3014;Leather;Client_1048;Japan
876;2023-07-30 23:12:26;1060;2025;9;3157,2;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1060;Germany
877;2023-05-24 04:41:05;1063;2037;5;1168,5;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1063;USA
878;2023-01-25 01:09:11;1086;2047;4;41;3014;Shoes;Product_2047;10,25;Style_3014;Leather;Client_1086;USA
879;2023-03-26 12:46:51;1002;2008;7;2098,18;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1002;Germany
880;2023-02-09 08:25:57;1088;2042;4;279,28;3007;Accessories;Product_2042;69,82;Style_3007;Polyester;Client_1088;Germany
881;2023-02-22 19:59:17;1072;2016;3;406,41;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1072;UK
882;2023-02-10 01:55:19;1011;2008;9;2697,66;3011;Accessories;Product_2008;299,74;Style_3011;Silk;Client_1011;USA
883;2023-03-24 17:03:25;1064;2001;8;3666,64;3007;Shoes;Product_2001;458,33;Style_3007;Polyester;Client_1064;USA
884;2023-02-10 01:55:19;1077;2044;1;454,35;3008;Clothing;Product_2044;454,35;Style_3008;Leather;Client_1077;France
885;2023-06-20 21:17:07;1081;2005;7;1341,9;3008;Shoes;Product_2005;191,7;Style_3008;Leather;Client_1081;USA
886;2023-01-13 00:34:36;1072;2003;9;2072,07;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1072;UK
887;2023-08-15 15:13:52;1021;2001;8;3666,64;3007;Shoes;Product_2001;458,33;Style_3007;Polyester;Client_1021;USA
888;2023-10-10 09:10:38;1018;2004;8;454;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1018;Australia
889;2023-12-07 16:20:11;1094;2040;6;2656,86;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1094;USA
890;2023-05-15 02:03:58;1064;2035;4;619,44;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1064;USA
891;2023-09-30 04:19:28;1082;2032;8;2803,52;3009;Clothing;Product_2032;350,44;Style_3009;Leather;Client_1082;Germany
892;2023-08-05 10:22:42;1095;2042;3;209,46;3007;Accessories;Product_2042;69,82;Style_3007;Polyester;Client_1095;France
893;2023-07-21 11:50:38;1038;2034;9;2843,37;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1038;Germany
894;2023-06-04 11:46:18;1032;2043;2;369,18;3012;Accessories;Product_2043;184,59;Style_3012;Polyester;Client_1032;France
895;2023-08-11 23:47:02;1011;2025;2;701,6;3019;Clothing;Product_2025;350,8;Style_3019;Polyester;Client_1011;USA
896;2023-07-08 09:01:59;1045;2010;7;1995,07;3004;Shoes;Product_2010;285,01;Style_3004;Cotton;Client_1045;USA
897;2023-09-09 18:37:07;1089;2021;4;435,36;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1089;Italy
898;2023-04-13 09:16:24;1033;2046;8;2618,96;3003;Clothing;Product_2046;327,37;Style_3003;Polyester;Client_1033;France
899;2023-04-27 05:34:25;1041;2039;9;1926,81;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1041;Japan
900;2023-09-26 12:52:37;1008;2027;7;2143,12;3020;Clothing;Product_2027;306,16;Style_3020;Cotton;Client_1008;USA
901;2023-06-11 01:10:38;1011;2027;5;1530,8;3020;Clothing;Product_2027;306,16;Style_3020;Cotton;Client_1011;USA
902;2023-12-13 12:15:08;1086;2002;8;3412,16;3020;Shoes;Product_2002;426,52;Style_3020;Cotton;Client_1086;USA
903;2023-04-25 09:50:59;1051;2041;4;675,72;3015;Clothing;Product_2041;168,93;Style_3015;Leather;Client_1051;Germany
904;2023-11-16 04:23:47;1088;2048;2;365,52;3017;Accessories;Product_2048;182,76;Style_3017;Leather;Client_1088;Germany
905;2023-12-18 14:40:43;1041;2013;6;2555,82;3002;Shoes;Product_2013;425,97;Style_3002;Cotton;Client_1041;Japan
906;2023-09-27 15:06:40;1017;2009;9;1301,49;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1017;Japan
907;2023-05-18 00:01:26;1076;2036;1;61,69;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1076;UK
908;2023-04-15 22:29:11;1046;2022;7;3142,44;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1046;Germany
909;2023-06-08 20:42:31;1032;2042;9;628,38;3007;Accessories;Product_2042;69,82;Style_3007;Polyester;Client_1032;France
910;2023-08-29 20:16:35;1079;2026;9;704,43;3012;Shoes;Product_2026;78,27;Style_3012;Polyester;Client_1079;Germany
911;2023-04-11 13:32:58;1080;2012;3;1458,42;3003;Shoes;Product_2012;486,14;Style_3003;Polyester;Client_1080;UK
912;2023-09-16 08:01:26;1054;2017;5;149,05;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1054;Germany
913;2023-07-31 16:41:48;1086;2014;8;2909,2;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1086;USA
914;2023-07-02 21:51:43;1092;2014;8;2909,2;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1092;Australia
915;2023-08-15 23:58:34;1020;2034;4;1263,72;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1020;USA
916;2023-07-07 15:32:37;1033;2020;1;225,27;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1033;France
917;2023-05-08 03:54:57;1074;2011;1;197,63;3008;Shoes;Product_2011;197,63;Style_3008;Leather;Client_1074;Australia
918;2023-11-03 19:04:30;1040;2016;4;541,88;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1040;Japan
919;2023-06-12 03:24:41;1032;2031;6;1820,64;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1032;France
920;2023-10-30 01:23:36;1097;2006;8;2701,84;3007;Shoes;Product_2006;337,73;Style_3007;Polyester;Client_1097;France
921;2023-05-08 03:54:57;1002;2019;6;386,04;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1002;Germany
922;2023-08-09 19:18:55;1097;2037;9;2103,3;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1097;France
923;2023-08-30 13:45:57;1033;2004;9;510,75;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1033;France
924;2023-10-27 12:10:49;1077;2047;2;20,5;3014;Shoes;Product_2047;10,25;Style_3014;Leather;Client_1077;France
925;2023-02-19 13:17:07;1030;2004;1;56,75;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1030;Germany
926;2023-10-04 04:30:59;1033;2020;2;450,54;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1033;France
927;2023-11-24 04:46:51;1077;2010;5;1425,05;3004;Shoes;Product_2010;285,01;Style_3004;Cotton;Client_1077;France
928;2023-03-30 04:13:42;1026;2024;4;1144,04;3015;Accessories;Product_2024;286,01;Style_3015;Leather;Client_1026;Germany
929;2023-07-17 11:39:06;1022;2035;4;619,44;3004;Accessories;Product_2035;154,86;Style_3004;Cotton;Client_1022;France
930;2023-01-15 05:02:42;1066;2026;9;704,43;3012;Shoes;Product_2026;78,27;Style_3012;Polyester;Client_1066;UK
931;2023-03-25 01:48:06;1038;2037;8;1869,6;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1038;Germany
932;2023-07-19 07:22:31;1090;2038;6;702,24;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1090;Italy
933;2023-12-01 20:25:14;1046;2021;1;108,84;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1046;Germany
934;2023-03-22 21:20:00;1015;2040;2;885,62;3020;Accessories;Product_2040;442,81;Style_3020;Cotton;Client_1015;UK
935;2023-01-02 19:43:25;1098;2039;6;1284,54;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1098;Germany
936;2023-04-27 23:03:47;1044;2021;2;217,68;3010;Clothing;Product_2021;108,84;Style_3010;Silk;Client_1044;USA
937;2023-06-20 03:47:45;1049;2010;5;1425,05;3004;Shoes;Product_2010;285,01;Style_3004;Cotton;Client_1049;Italy
938;2023-09-24 08:24:30;1075;2038;5;585,2;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1075;Japan
939;2023-01-27 23:06:40;1061;2046;6;1964,22;3003;Clothing;Product_2046;327,37;Style_3003;Polyester;Client_1061;Australia
940;2023-01-02 02:14:03;1067;2004;6;340,5;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1067;USA
941;2023-11-05 06:03:15;1006;2045;6;860,04;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1006;UK
942;2023-08-24 00:21:37;1009;2020;2;450,54;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1009;Italy
943;2023-02-12 15:08:06;1006;2017;3;89,43;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1006;UK
944;2023-11-17 15:22:31;1073;2007;6;2017,8;3019;Clothing;Product_2007;336,3;Style_3019;Polyester;Client_1073;Australia
945;2023-08-09 10:34:14;1095;2004;8;454;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1095;France
946;2023-07-03 06:36:24;1032;2029;1;109,5;3005;Clothing;Product_2029;109,5;Style_3005;Cotton;Client_1032;France
947;2023-12-30 06:30:38;1041;2014;1;363,65;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1041;Japan
948;2023-12-11 16:31:43;1076;2003;2;460,46;3015;Shoes;Product_2003;230,23;Style_3015;Leather;Client_1076;UK
949;2023-07-28 18:44:19;1008;2024;6;1716,06;3015;Accessories;Product_2024;286,01;Style_3015;Leather;Client_1008;USA
950;2023-06-10 07:41:16;1072;2037;9;2103,3;3018;Clothing;Product_2037;233,7;Style_3018;Cotton;Client_1072;UK
951;2023-03-12 07:44:09;1050;2016;4;541,88;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1050;France
952;2023-11-05 06:03:15;1092;2004;3;170,25;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1092;Australia
953;2023-09-18 03:44:52;1062;2024;8;2288,08;3015;Accessories;Product_2024;286,01;Style_3015;Leather;Client_1062;Germany
954;2023-05-23 11:11:43;1084;2034;9;2843,37;3018;Clothing;Product_2034;315,93;Style_3018;Cotton;Client_1084;USA
955;2023-01-10 02:37:07;1062;2030;5;2360;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1062;Germany
956;2023-06-08 03:13:09;1007;2018;9;3223,98;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1007;France
957;2023-03-04 16:05:46;1075;2019;2;128,68;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1075;Japan
958;2023-04-19 22:40:43;1084;2031;3;910,32;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1084;USA
959;2023-08-23 15:36:56;1080;2019;7;450,38;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1080;UK
960;2023-04-29 10:02:31;1004;2049;7;1115,38;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1004;Japan
961;2023-05-30 00:36:02;1006;2046;6;1964,22;3003;Clothing;Product_2046;327,37;Style_3003;Polyester;Client_1006;UK
962;2023-02-12 15:08:06;1058;2019;6;386,04;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1058;Australia
963;2023-11-01 05:51:43;1022;2022;2;897,84;3016;Clothing;Product_2022;448,92;Style_3016;Cotton;Client_1022;France
964;2023-10-14 09:22:10;1026;2024;6;1716,06;3015;Accessories;Product_2024;286,01;Style_3015;Leather;Client_1026;Germany
965;2023-09-21 10:27:02;1003;2045;4;573,36;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1003;Germany
966;2023-03-23 14:49:22;1041;2012;3;1458,42;3003;Shoes;Product_2012;486,14;Style_3003;Polyester;Client_1041;Japan
967;2023-07-13 11:27:34;1060;2030;2;944;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1060;Germany
968;2023-02-10 19:24:41;1014;2038;1;117,04;3009;Accessories;Product_2038;117,04;Style_3009;Leather;Client_1014;UK
969;2023-02-20 15:31:10;1075;2031;5;1517,2;3007;Accessories;Product_2031;303,44;Style_3007;Polyester;Client_1075;Japan
970;2023-07-23 07:34:03;1082;2036;2;123,38;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1082;Germany
971;2023-01-01 00:00:00;1012;2019;2;128,68;3012;Clothing;Product_2019;64,34;Style_3012;Polyester;Client_1012;France
972;2023-02-02 10:16:56;1087;2048;7;1279,32;3017;Accessories;Product_2048;182,76;Style_3017;Leather;Client_1087;Japan
973;2023-08-26 22:19:06;1012;2045;8;1146,72;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1012;France
974;2023-04-27 05:34:25;1013;2036;8;493,52;3014;Clothing;Product_2036;61,69;Style_3014;Leather;Client_1013;USA
975;2023-07-20 00:51:54;1025;2030;4;1888;3019;Clothing;Product_2030;472;Style_3019;Polyester;Client_1025;Italy
976;2023-10-20 22:46:29;1045;2049;1;159,34;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1045;USA
977;2023-11-22 09:03:25;1019;2033;7;3090,01;3007;Clothing;Product_2033;441,43;Style_3007;Polyester;Client_1019;Italy
978;2023-02-20 06:46:29;1055;2018;1;358,22;3012;Accessories;Product_2018;358,22;Style_3012;Polyester;Client_1055;France
979;2023-07-05 19:49:11;1100;2049;4;637,36;3004;Shoes;Product_2049;159,34;Style_3004;Cotton;Client_1100;USA
980;2023-11-12 21:41:37;1045;2028;8;2196,16;3003;Clothing;Product_2028;274,52;Style_3003;Polyester;Client_1045;USA
981;2023-11-04 12:33:52;1008;2047;2;20,5;3014;Shoes;Product_2047;10,25;Style_3014;Leather;Client_1008;USA
982;2023-04-05 00:08:39;1093;2011;6;1185,78;3008;Shoes;Product_2011;197,63;Style_3008;Leather;Client_1093;USA
983;2023-09-02 20:28:06;1053;2045;6;860,04;3015;Accessories;Product_2045;143,34;Style_3015;Leather;Client_1053;France
984;2023-11-25 07:00:54;1055;2033;9;3972,87;3007;Clothing;Product_2033;441,43;Style_3007;Polyester;Client_1055;France
985;2023-09-09 01:07:45;1032;2017;5;149,05;3001;Shoes;Product_2017;29,81;Style_3001;Silk;Client_1032;France
986;2023-01-04 06:42:10;1051;2006;4;1350,92;3007;Shoes;Product_2006;337,73;Style_3007;Polyester;Client_1051;Germany
987;2023-04-05 17:38:01;1044;2004;5;283,75;3011;Shoes;Product_2004;56,75;Style_3011;Silk;Client_1044;USA
988;2023-12-01 11:40:32;1082;2020;5;1126,35;3017;Shoes;Product_2020;225,27;Style_3017;Leather;Client_1082;Germany
989;2023-08-25 11:20:22;1070;2048;8;1462,08;3017;Accessories;Product_2048;182,76;Style_3017;Leather;Client_1070;USA
990;2023-03-04 07:21:05;1018;2047;8;82;3014;Shoes;Product_2047;10,25;Style_3014;Leather;Client_1018;Australia
991;2023-11-23 20:02:10;1083;2027;2;612,32;3020;Clothing;Product_2027;306,16;Style_3020;Cotton;Client_1083;Germany
992;2023-01-05 08:56:13;1022;2015;7;879,41;3006;Accessories;Product_2015;125,63;Style_3006;Silk;Client_1022;France
993;2023-03-02 20:22:21;1037;2006;8;2701,84;3007;Shoes;Product_2006;337,73;Style_3007;Polyester;Client_1037;Italy
994;2023-08-22 13:22:53;1096;2047;6;61,5;3014;Shoes;Product_2047;10,25;Style_3014;Leather;Client_1096;France
995;2023-08-05 19:07:23;1056;2014;5;1818,25;3012;Shoes;Product_2014;363,65;Style_3012;Polyester;Client_1056;UK
996;2023-04-27 14:19:06;1059;2011;9;1778,67;3008;Shoes;Product_2011;197,63;Style_3008;Leather;Client_1059;France
997;2023-04-26 20:49:44;1003;2039;3;642,27;3002;Accessories;Product_2039;214,09;Style_3002;Cotton;Client_1003;Germany
998;2023-08-11 23:47:02;1028;2009;4;578,44;3011;Shoes;Product_2009;144,61;Style_3011;Silk;Client_1028;Japan
999;2023-04-30 12:16:35;1074;2026;9;704,43;3012;Shoes;Product_2026;78,27;Style_3012;Polyester;Client_1074;Australia
1000;2023-10-13 15:52:48;1035;2016;6;812,82;3002;Accessories;Product_2016;135,47;Style_3002;Cotton;Client_1035;Australia
